                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.91737,                0.67571,                 1.0836,                0.88087,                0.91667,                0.96387,                0.69172,                 1.1267,                0.68595,                 1.1086,             0.00032188,             0.00032188,             0.00032188
                    153,                0.99803,                0.71207,                 1.0811,                 0.9353,                  0.875,                0.96125,                0.67976,                 1.1252,                 0.7391,                 1.1318,             0.00031569,             0.00031569,             0.00031569
                    154,                0.96828,                0.65038,                 1.0829,                0.80261,                0.91072,                0.94686,                0.67217,                 1.1131,                0.79913,                 1.1225,              0.0003095,              0.0003095,              0.0003095
                    155,                0.97665,                0.69229,                 1.0599,                0.86605,                0.92164,                0.96721,                 0.6811,                 1.1334,                0.68808,                   1.13,             0.00030331,             0.00030331,             0.00030331
                    156,                0.95889,                0.63547,                 1.0733,                 0.8116,                0.98414,                0.97321,                0.68187,                  1.179,                0.70113,                 1.1549,             0.00029713,             0.00029713,             0.00029713
                    157,                0.96272,                0.65243,                  1.081,                 0.7655,                0.93655,                  0.985,                0.68868,                 1.1554,                0.78294,                 1.1283,             0.00029094,             0.00029094,             0.00029094
                    158,                0.89439,                0.63149,                 1.0217,                0.74599,                0.93453,                0.98095,                0.71371,                 1.1218,                0.84858,                 1.1063,             0.00028475,             0.00028475,             0.00028475
                    159,                0.98255,                0.67733,                 1.0659,                0.79394,                0.91667,                0.95554,                0.66171,                  1.139,                0.76059,                 1.1181,             0.00027856,             0.00027856,             0.00027856
                    160,                0.87817,                0.58234,                 1.0405,                0.88155,                0.85547,                0.96083,                0.66709,                 1.1835,                0.72917,                 1.1475,             0.00027237,             0.00027237,             0.00027237
                    161,                0.90265,                0.58091,                 1.0204,                0.87294,                0.90283,                0.98929,                0.68244,                 1.1454,                0.69259,                 1.1172,             0.00026619,             0.00026619,             0.00026619
                    162,                0.92746,                0.65059,                 1.0387,                0.89882,                0.85461,                 0.9775,                0.70507,                  1.145,                0.74061,                 1.1199,                0.00026,                0.00026,                0.00026
                    163,                0.84701,                  0.612,                0.94418,                0.88663,                0.91667,                0.96083,                0.65459,                 1.1654,                0.71228,                 1.1538,             0.00025381,             0.00025381,             0.00025381
                    164,                 0.9388,                0.60573,                 1.0691,                0.89884,                0.92073,                0.97067,                0.68434,                 1.1352,                0.69752,                  1.116,             0.00024762,             0.00024762,             0.00024762
                    165,                0.91272,                 0.5958,                 1.0168,                0.78383,                0.91667,                0.97488,                0.69419,                 1.1543,                0.79077,                 1.1153,             0.00024144,             0.00024144,             0.00024144
                    166,                0.92417,                0.67739,                 1.0492,                0.81204,                0.91667,                0.96655,                0.66632,                 1.2105,                0.75477,                 1.1589,             0.00023525,             0.00023525,             0.00023525
                    167,                0.93229,                0.57625,                 1.0272,                 0.8028,                0.91667,                0.95634,                0.67293,                  1.176,                0.75889,                  1.135,             0.00022906,             0.00022906,             0.00022906
                    168,                0.95583,                0.63058,                 1.0466,                0.85929,                0.90619,                0.94624,                0.68073,                 1.1559,                0.72398,                 1.1328,             0.00022288,             0.00022288,             0.00022288
                    169,                0.94911,                0.65647,                 1.0678,                0.79109,                0.89424,                0.93594,                0.65557,                 1.1732,                0.74124,                 1.1497,             0.00021669,             0.00021669,             0.00021669
                    170,                0.89033,                0.59103,                 1.0462,                0.80288,                0.89649,                0.90734,                0.62721,                 1.1717,                0.76645,                 1.1466,              0.0002105,              0.0002105,              0.0002105
                    171,                0.86137,                0.58704,                 1.0132,                0.87235,                0.97899,                0.98321,                0.68543,                  1.163,                 0.6721,                 1.1423,             0.00020431,             0.00020431,             0.00020431
                    172,                0.90304,                0.62114,                 1.0351,                0.88948,                0.92638,                0.97333,                0.66026,                 1.1824,                 0.7132,                 1.1522,             0.00019813,             0.00019813,             0.00019813
                    173,                0.92113,                0.61275,                 1.0406,                0.92053,                0.96519,                0.98667,                0.68493,                 1.1678,                0.64499,                  1.132,             0.00019194,             0.00019194,             0.00019194
                    174,                0.91741,                0.60352,                 1.0181,                0.90811,                0.96625,                0.97833,                0.68556,                 1.1739,                0.61538,                  1.124,             0.00018575,             0.00018575,             0.00018575
                    175,                 0.9304,                0.63124,                 1.0313,                0.73362,                0.95833,                0.92608,                0.65124,                 1.1586,                0.75229,                   1.12,             0.00017956,             0.00017956,             0.00017956
                    176,                0.89661,                0.58594,                 1.0194,                0.74463,                0.98227,                0.95214,                 0.6588,                 1.1395,                0.74104,                  1.117,             0.00017338,             0.00017338,             0.00017338
                    177,                 0.9078,                0.58338,                 1.0456,                 0.7214,                      1,                0.96655,                0.67819,                 1.1381,                0.74743,                 1.1225,             0.00016719,             0.00016719,             0.00016719
                    178,                0.87752,                0.58467,                 1.0167,                0.73847,                0.97429,                0.97262,                0.69356,                 1.1594,                0.68133,                 1.1318,               0.000161,               0.000161,               0.000161
                    179,                0.88594,                0.57109,                 1.0287,                0.86714,                0.92773,                0.97833,                0.68776,                  1.187,                0.62252,                 1.1406,             0.00015481,             0.00015481,             0.00015481
                    180,                0.91276,                0.57219,                 1.0063,                0.89834,                0.92385,                0.97262,                0.67894,                 1.2043,                 0.6315,                  1.147,             0.00014862,             0.00014862,             0.00014862
                    181,                0.89458,                0.57809,                0.99733,                0.89436,                0.92146,                0.97262,                0.67938,                 1.1841,                0.65065,                 1.1402,             0.00014244,             0.00014244,             0.00014244
                    182,                0.91722,                0.55995,                 1.0463,                0.79031,                 0.9672,                0.97833,                0.68144,                 1.1858,                0.71061,                 1.1462,             0.00013625,             0.00013625,             0.00013625
                    183,                0.91098,                0.59325,                 1.0563,                0.79455,                0.97675,                   0.97,                 0.6734,                   1.21,                0.72916,                 1.1564,             0.00013006,             0.00013006,             0.00013006
                    184,                0.85319,                0.58668,                 1.0131,                0.84157,                0.96416,                   0.97,                0.67015,                 1.2221,                0.65827,                 1.1643,             0.00012387,             0.00012387,             0.00012387
                    185,                0.89776,                0.56337,                 1.0124,                0.91102,                0.97671,                   0.97,                 0.6684,                 1.2113,                0.60292,                 1.1585,             0.00011769,             0.00011769,             0.00011769
                    186,                0.88301,                0.59655,                 1.0072,                0.90744,                0.97434,                   0.97,                0.67859,                 1.2007,                 0.5875,                 1.1447,              0.0001115,              0.0001115,              0.0001115
                    187,                0.86361,                0.59122,                 1.0224,                0.80828,                0.98809,                   0.97,                0.66428,                 1.1909,                0.65208,                 1.1373,             0.00010531,             0.00010531,             0.00010531
                    188,                0.85326,                0.55192,                 1.0123,                0.76098,                0.95833,                0.96429,                0.67133,                 1.1823,                0.71022,                 1.1431,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    189,                0.87164,                0.56353,                  1.033,                 0.7497,                      1,                0.97833,                0.67752,                 1.1797,                0.71815,                 1.1471,             9.2937e-05,             9.2937e-05,             9.2937e-05
                    190,                0.89696,                 0.5702,                 1.0909,                0.81446,                0.98868,                0.97833,                0.69444,                  1.164,                0.64768,                 1.1345,              8.675e-05,              8.675e-05,              8.675e-05
                    191,                0.86438,                0.57413,                 1.0728,                0.89916,                0.95833,                0.97262,                0.69322,                 1.1632,                0.61077,                 1.1264,             8.0563e-05,             8.0563e-05,             8.0563e-05
                    192,                0.81752,                0.53655,                 1.0301,                0.90269,                0.95338,                0.98095,                0.68052,                 1.1765,                0.62955,                 1.1311,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    193,                0.85229,                0.55877,                 1.0428,                0.88141,                0.94265,                  0.965,                0.65927,                 1.1734,                0.66363,                  1.135,             6.8188e-05,             6.8188e-05,             6.8188e-05
                    194,                0.83117,                0.54586,                 1.0354,                0.83634,                0.95224,                  0.965,                0.67294,                 1.1709,                0.66519,                  1.137,                6.2e-05,                6.2e-05,                6.2e-05
                    195,                0.83352,                0.52287,                 1.0467,                0.90467,                0.90055,                0.97262,                0.67989,                 1.1628,                0.66164,                 1.1407,             5.5813e-05,             5.5813e-05,             5.5813e-05
                    196,                 0.7869,                0.70895,                 1.0283,                0.88837,                0.91687,                0.98095,                0.68848,                 1.1599,                0.66255,                 1.1416,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    197,                0.80848,                 0.5081,                 1.0276,                0.85711,                0.93948,                0.98667,                0.68881,                 1.1606,                 0.6611,                 1.1417,             4.3438e-05,             4.3438e-05,             4.3438e-05
                    198,                0.86832,                0.51237,                 1.0279,                0.80235,                0.97056,                0.98667,                0.69742,                  1.163,                0.65989,                  1.139,              3.725e-05,              3.725e-05,              3.725e-05
                    199,                 0.7965,                0.53645,                 1.0221,                 0.7767,                      1,                  0.995,                0.71483,                 1.1608,                0.65993,                 1.1328,             3.1063e-05,             3.1063e-05,             3.1063e-05
                    200,                0.78025,                0.50402,                 1.0449,                0.79802,                0.99115,                0.98667,                 0.6984,                 1.1638,                0.65017,                 1.1339,             2.4875e-05,             2.4875e-05,             2.4875e-05
