                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    475,                0.38954,                0.32821,                 1.0269,                0.99783,                      1,                  0.995,                 0.9773,                0.24359,                0.20791,                0.87492,             7.9325e-05,             7.9325e-05,             7.9325e-05
                    476,                0.39337,                0.32495,                 1.0397,                0.99787,                      1,                  0.995,                   0.98,                0.24633,                0.21002,                0.87529,              7.685e-05,              7.685e-05,              7.685e-05
                    477,                0.38128,                 0.3298,                 1.0204,                0.99791,                      1,                  0.995,                0.97638,                0.24864,                0.21273,                0.87613,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    478,                0.39221,                0.31426,                 1.0295,                0.99794,                      1,                  0.995,                 0.9786,                0.24609,                0.21218,                0.87441,               7.19e-05,               7.19e-05,               7.19e-05
                    479,                 0.3643,                0.34562,                 1.0246,                0.99796,                      1,                  0.995,                0.98159,                0.24571,                0.21161,                0.87324,             6.9425e-05,             6.9425e-05,             6.9425e-05
                    480,                0.37677,                0.32354,                 1.0263,                0.99804,                      1,                  0.995,                0.98076,                0.25074,                0.21317,                 0.8743,              6.695e-05,              6.695e-05,              6.695e-05
                    481,                0.38207,                0.33212,                 1.0133,                0.99806,                      1,                  0.995,                0.98145,                0.25071,                0.21283,                0.87406,             6.4475e-05,             6.4475e-05,             6.4475e-05
                    482,                0.38654,                0.34246,                 1.0185,                0.99811,                      1,                  0.995,                0.98131,                0.24626,                0.21114,                0.87158,                6.2e-05,                6.2e-05,                6.2e-05
                    483,                0.40101,                0.36487,                 1.0378,                0.99811,                      1,                  0.995,                0.98192,                0.24413,                0.20982,                0.87081,             5.9525e-05,             5.9525e-05,             5.9525e-05
                    484,                0.40654,                0.34705,                 1.0394,                 0.9981,                      1,                  0.995,                0.98095,                0.24479,                0.20947,                0.87283,              5.705e-05,              5.705e-05,              5.705e-05
                    485,                 0.4189,                0.34533,                 1.0482,                 0.9981,                      1,                  0.995,                0.98146,                 0.2453,                0.20995,                  0.874,             5.4575e-05,             5.4575e-05,             5.4575e-05
                    486,                0.40248,                 0.3578,                 1.0404,                0.99806,                      1,                  0.995,                0.98115,                0.24621,                0.21141,                0.87384,               5.21e-05,               5.21e-05,               5.21e-05
                    487,                0.39577,                0.32362,                 1.0207,                  0.998,                      1,                  0.995,                0.98156,                0.24589,                0.21126,                0.87433,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    488,                0.40084,                 0.3398,                 1.0245,                0.99805,                      1,                  0.995,                0.98295,                0.24446,                0.21212,                0.87472,              4.715e-05,              4.715e-05,              4.715e-05
                    489,                0.37868,                0.32388,                 1.0024,                0.99811,                      1,                  0.995,                  0.982,                0.24499,                0.21235,                0.87426,             4.4675e-05,             4.4675e-05,             4.4675e-05
                    490,                0.36106,                0.32911,                 1.0203,                 0.9981,                      1,                  0.995,                0.98089,                0.24612,                0.21163,                0.87471,               4.22e-05,               4.22e-05,               4.22e-05
                    491,                 0.2993,                0.28889,                 0.9739,                0.99817,                      1,                  0.995,                0.98032,                0.24417,                 0.2095,                0.87525,             3.9725e-05,             3.9725e-05,             3.9725e-05
                    492,                0.27621,                0.25829,                0.92408,                0.99826,                      1,                  0.995,                0.97757,                0.24351,                0.20934,                0.87706,              3.725e-05,              3.725e-05,              3.725e-05
                    493,                0.29495,                0.25264,                0.93745,                0.99825,                      1,                  0.995,                0.97798,                0.24301,                 0.2088,                 0.8779,             3.4775e-05,             3.4775e-05,             3.4775e-05
                    494,                 0.2791,                0.24446,                0.92325,                0.99819,                      1,                  0.995,                0.97686,                0.24367,                0.20873,                0.87894,               3.23e-05,               3.23e-05,               3.23e-05
                    495,                 0.2843,                0.25623,                0.94484,                0.99813,                      1,                  0.995,                 0.9782,                0.24429,                0.20858,                0.87927,             2.9825e-05,             2.9825e-05,             2.9825e-05
                    496,                 0.2881,                0.24031,                0.92801,                0.99809,                      1,                  0.995,                0.97789,                0.24466,                0.20781,                0.87967,              2.735e-05,              2.735e-05,              2.735e-05
                    497,                0.28974,                0.24506,                0.92935,                0.99806,                      1,                  0.995,                0.97861,                0.24485,                0.20824,                 0.8795,             2.4875e-05,             2.4875e-05,             2.4875e-05
                    498,                0.28412,                0.25391,                0.94844,                0.99801,                      1,                  0.995,                0.98038,                0.24432,                0.20814,                0.87904,               2.24e-05,               2.24e-05,               2.24e-05
                    499,                0.28956,                0.24448,                0.94548,                0.99796,                      1,                  0.995,                0.98029,                0.24373,                 0.2078,                0.87899,             1.9925e-05,             1.9925e-05,             1.9925e-05
                    500,                0.30518,                0.31085,                0.95411,                 0.9979,                      1,                  0.995,                0.98116,                0.24266,                0.20691,                0.87815,              1.745e-05,              1.745e-05,              1.745e-05
